TABREF JENIS_KURSUS_ID,Update: 16/01/2023,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,,,,,,,
ID,NAMA,,META DATA,,,,
A5EB03E202B2F6A0E040640A040252AD,SUS ORIENTASI PEMDA TK.II,,,,,,
A5EB03E202B4F6A0E040640A040252AD,SUS ORIENTASI RENCANA KERJA DAERAH,,,,,,
A5EB03E202B6F6A0E040640A040252AD,SUS ORIENTASI TEKNIK,,,,,,
A5EB03E202BBF6A0E040640A040252AD,SUS PEDOMAN PENY PERENC & DAL.PEMB DRH,,,,,,
A5EB03E202BEF6A0E040640A040252AD,SUS PEMANFAATAN LHN KOTA&PELAK TIB BANG.,,,,,,
A5EB03E202BFF6A0E040640A040252AD,SUS PEMANFAATAN LIMBAH PERTANIAN,,,,,,
A5EB03E202C0F6A0E040640A040252AD,SUS PEMB APARAT PEMBANGUNAN KOTA,,,,,,
A5EB03E202C2F6A0E040640A040252AD,SUS PEMBENIHAN UDANG GALAH DAN WINDU,,,,,,
A5EB03E20327F6A0E040640A040252AD,SUS PENGELOLAAN ADM BARANG DAERAH,,,,,,
A5EB03E20328F6A0E040640A040252AD,SUS PENGEMB.& PENYEMPURNAAN DATA POKOK,,,,,,
A5EB03E2032CF6A0E040640A040252AD,SUS PENYEGARAN PERNC PERUNDANG-UNDANGAN,,,,,,
A5EB03E2032EF6A0E040640A040252AD,SUS PENYUSN.PERENC&DAL PAMBAGIAN DRH,,,,,,
A5EB03E2032FF6A0E040640A040252AD,SUS PENYUSUNAN TATA RUANG PEDESAAN,,,,,,
A5EB03E20330F6A0E040640A040252AD,SUS PERBAIKAN KAMPUNG,,,,,,
A5EB03E20335F6A0E040640A040252AD,SUS PERENC & TATA LAKSANA PEMBAGIAN DRH,,,,,,
A5EB03E20337F6A0E040640A040252AD,SUS PERENC PRODUKSI PETERNAKAN,,,,,,
A5EB03E2033FF6A0E040640A040252AD,SUS PETUGAS LAPANGAN PROYEK PUPADB,,,,,,
A5EB03E20343F6A0E040640A040252AD,SUS PIMPRO PROG.PENUNJANG JLN KABUPATEN,,,,,,
A5EB03E20346F6A0E040640A040252AD,SUS POLISI PAMONG PRAJA,,,,,,
A5EB03E20347F6A0E040640A040252AD,SUS PRODUK DOMESTIK REG. BRUTO (PDRB),,,,,,
A5EB03E20348F6A0E040640A040252AD,SUS PROGRAM KERJA LISTRIK MASUK DESA,,,,,,
A5EB03E203BDF6A0E040640A040252AD,SUS SIST.LAKU PENYULUH PERTANIAN LAP.,,,,,,
A5EB03E2034DF6A0E040640A040252AD,SUS STAF PEMBANTU BUPATI ANGKATAN V,,,,,,
A5EB03E201ECF6A0E040640A040252AD,SUS TANAH DAN PEMETAAN,,,,,,
A5EB03E2047DF6A0E040640A040252AD,TAP PELAKSANAAN UU NO.5 TAHUN 1979,,,,,,
A5EB03E201C3F6A0E040640A040252AD,TARPADNAS,,,,,,
A5EB03E201C4F6A0E040640A040252AD,TARWASKAT TN,,,,,,
A5EB03E201C5F6A0E040640A040252AD,TATA RUANG,,,,,,
A5EB03E201C6F6A0E040640A040252AD,TATA USAHA TENTANG PAJAK,,,,,,
A5EB03E201C7F6A0E040640A040252AD,TECHNOLOGI BUAH-BUAHAN,,,,,,
A5EB03E201CBF6A0E040640A040252AD,TEHNISI KETRAMP.GAS PEREN TG.KERJA DT II,,,,,,
A5EB03E201CCF6A0E040640A040252AD,TEHNISI RADIO KOMUNIKASI,,,,,,
A5EB03E201CDF6A0E040640A040252AD,TEHNISI SURVEY DAN PEMETAAN,,,,,,
A5EB03E201CEF6A0E040640A040252AD,TEHNOLOGI IKAN,,,,,,
A5EB03E201CFF6A0E040640A040252AD,TEJNIK BUDIDAYA AIR TAWAR,,,,,,
A5EB03E201CAF6A0E040640A040252AD,TEKNIK DAN METODE PENGELOLAAN PROJECT UP,,,,,,
A5EB03E201C8F6A0E040640A040252AD,TEKNIK MANAJEMEN PERENC PEMBANGUNAN,,,,,,
A5EB03E201D0F6A0E040640A040252AD,TEKNIK PENGGUNAAN PUPUK,,,,,,
A5EB03E201C9F6A0E040640A040252AD,TEKNIK PENILAIAN PROYEK,,,,,,
E67F0157EED0EB31E050640AF10844ED,TEKNIS ADMINISTRASI KEJAKSAAN,,,,,,
E67F0157EED1EB31E050640AF10844ED,TEKNIS AGEN INTELIJEN,,,,,,
E67F0157EED2EB31E050640AF10844ED,TEKNIS AJUDAN PIMPINAN / ADC,,,,,,
E67F0157EED3EB31E050640AF10844ED,TEKNIS ASSET RECOVERY,,,,,,
E6F4F39B82D995FBE050640AF10835F9,TEKNIS ASSET RECOVERY DAN EKSTRADISI,,,,,,
E67F0157EED4EB31E050640AF10844ED,TEKNIS ASSET TRACING,,,,,,
E67F0157EED5EB31E050640AF10844ED,TEKNIS AUDIT KECURANGAN/FRAUD EXAMINATION,,,,,,
E67F0157EED6EB31E050640AF10844ED,TEKNIS BAHASA ASING,,,,,,
E6F507920BD3F138E050640AF2084E98,TEKNIS BENDAHARA PENGELUARAN,,,,,,
E67F0157EED7EB31E050640AF10844ED,TEKNIS CERTIFIED DATA CENTER PROFESSIONAL (CDCP),,,,,,
E67F0157EED8EB31E050640AF10844ED,TEKNIS CERTIFIED ETHICAL HACKER (CEH),,,,,,
E67F0157EED9EB31E050640AF10844ED,TEKNIS CERTIFIED NETWORK DEFENDER (CND),,,,,,
E67F0157EEDAEB31E050640AF10844ED,TEKNIS COMP TIA CYBER SECURITY ANALYST,,,,,,
E67F0157EEDBEB31E050640AF10844ED,TEKNIS COMPUTER FORENSIC FUNDAMENTAL (CFF),,,,,,
E67F0157EEDCEB31E050640AF10844ED,TEKNIS COMPUTER HACKING FORENSIC INVESTIGATOR (CHFI),,,,,,
E6F508186D70C56DE050640AF2084F07,TEKNIS DIGITAL FORENSIK,,,,,,
E67F0157EEDDEB31E050640AF10844ED,TEKNIS FOR 578 CYBER THREAD INTELEGENCE ,,,,,,
E6F504BD82E95179E050640AF2084E07,TEKNIS HAK ASASI MANUSIA,,,,,,
E67F0157EEDEEB31E050640AF10844ED,TEKNIS HARDENING OPERATING SYSTEM ,,,,,,
E67F0157EEDFEB31E050640AF10844ED,TEKNIS HUMAN TRAFICKING,,,,,,
E67F0157EEE0EB31E050640AF10844ED,TEKNIS ILLEGAL FISHING,,,,,,
E6F5075029D32E42E050640AF2084E7B,TEKNIS ILLEGAL MINING,,,,,,
E67F0157EEE1EB31E050640AF10844ED,TEKNIS INTELIJEN DASAR,,,,,,
E6F4F389200CB20BE050640AF10835F5,TEKNIS IT DATA BASE,,,,,,
A5EB03E201D1F6A0E040640A040252AD,TEKNIS JEMBATAN TIMBANG & TRAFFIC LIGHT,,,,,,
E6F4F3AFA2C5F51DE050640AF108360B,TEKNIS KEAMANAN DALAM,,,,,,
E67F0157EEE2EB31E050640AF10844ED,TEKNIS KEBAKARAN HUTAN DAN LAHAN,,,,,,
E67F0157EEE3EB31E050640AF10844ED,TEKNIS KEHUTANAN,,,,,,
E6F508462054F92CE050640AF2084F27,TEKNIS KEMUDAHAN INVESTASI ,,,,,,
E6F4F402E058C7FDE050640AF1083667,TEKNIS KEPAILITAN,,,,,,
E6F507CC69211DE3E050640AF2084EB7,TEKNIS KEPENGACARAAN (TEKNIK LANJUTAN 1),,,,,,
E67F0157EEE4EB31E050640AF10844ED,TEKNIS KOMPUTER FORENSIK,,,,,,
E6F5079EAE15117AE050640AF2084E9C,TEKNIS KOMPUTER FORENSIK INTELIJEN,,,,,,
E6F4FC861C09E447E050640AF2084BF0,TEKNIS LEGAL ASSISTANCE,,,,,,
E6F4F44B718B8D1BE050640AF10836AE,TEKNIS LEGAL DRAFTING,,,,,,
E67F0157EEE5EB31E050640AF10844ED,TEKNIS LINGKUNGAN HIDUP,,,,,,
E67F0157EEE6EB31E050640AF10844ED,TEKNIS LITIGASI,,,,,,
E6F4F3F6C6022D4DE050640AF1083641,TEKNIS LITIGASI (TEKNIK LANJUTAN 2),,,,,,
E6F4F41A598DD298E050640AF1083674,TEKNIS MAFIA TANAH,,,,,,
E6F4F45444F03C1AE050640AF10836B4,TEKNIS MANAJEMEN DAN ANALISIS INTELIJEN (LANJUTAN WIRA INTELIJEN),,,,,,
E6F507C01B43085CE050640AF2084EAF,TEKNIS MANAJEMEN PENGELOLAAN PERKARA,,,,,,
E67F0157EEE7EB31E050640AF10844ED,TEKNIS MINERAL BATUBARA,,,,,,
E6F4F3FAF1B3F10AE050640AF1083664,TEKNIS NON LITIGASI (ALTERNATIVE DISPUTE RESOLUTION),,,,,,
E67F0157EEE8EB31E050640AF10844ED,TEKNIS OMNIBUS LAW,,,,,,
E67F0157EEE9EB31E050640AF10844ED,TEKNIS OWASP SECURITY ,,,,,,
E67F0157EEEAEB31E050640AF10844ED,TEKNIS PASAR MODAL,,,,,,
E6F5077951044EB5E050640AF2084E92,"TEKNIS PEMERIKSA KEUANGAN, PERLENGKAPAN, DAN PROYEK PEMBANGUNAN",,,,,,
E67F0157EEEBEB31E050640AF10844ED,TEKNIS PEMILIHAN UMUM,,,,,,
E67F0157EEECEB31E050640AF10844ED,TEKNIS PEMULIHAN ASET,,,,,,
E6F508339486A0F3E050640AF2084F1F,TEKNIS PENANGANAN BARANG BUKTI DAN BARANG RAMPASAN,,,,,,
E6F4F470580E6F77E050640AF10836BF,TEKNIS PENANGANAN KEPAILITAN,,,,,,
E6F4F3A384DF924AE050640AF10835FD,TEKNIS PENANGANAN PERKARA BERBASIS GENDER,,,,,,
E67F0157EEEDEB31E050640AF10844ED,TEKNIS PENANGANAN PERKARA CYBER,,,,,,
E6F4F3E1FDCB6186E050640AF1083628,TEKNIS PENANGANAN PERKARA PIDANA UMUM,,,,,,
E6F507712F3AA964E050640AF2084E8C,TEKNIS PENANGANAN PERKARA TINDAK PIDANA KHUSUS,,,,,,
E6F50768AFC72996E050640AF2084E85,TEKNIS PENANGANAN PERKARA TINDAK PIDANA PEMILIHAN UMUM,,,,,,
E6F4F3EA25864F42E050640AF108362A,TEKNIS PENANGANAN PERKARA TRANS NATIONAL CRIME,,,,,,
E6F4F3D98D76913CE050640AF1083626,TEKNIS PENANGANAN PERKARA WILD LIFE CRIME,,,,,,
E6F4F43626B685C2E050640AF10836A4,TEKNIS PENANGANAN TINDAK PIDANA HAM BERAT,,,,,,
E6F4F3CD456BEBEFE050640AF1083620,TEKNIS PENANGANAN TINDAK PIDANA KORUPSI DAN MONEY LAUNDRY,,,,,,
E6F507EF04E828ADE050640AF2084ECB,TEKNIS PENANGANAN TINDAK PIDANA KORUPSI DAN TPPU,,,,,,
E6F5083783CB5784E050640AF2084F21,TEKNIS PENANGANAN TINDAK PIDANA NARKOTIKA DAN ZAT ADIKTIF LAINNYA,,,,,,
E6F5081C72EE800FE050640AF2084F12,TEKNIS PENANGANAN TINDAK PIDANA PERBANKAN,,,,,,
E6F4F3C8E2C50970E050640AF1083619,TEKNIS PENANGANAN TINDAK PIDANA PERIKANAN,,,,,,
E6F4F43A72264E25E050640AF10836A8,TEKNIS PENANGANAN TINDAK PIDANA TERORISME DAN PENCEGAHAN RADIKALISME,,,,,,
E6F4F3D5BB4D61C1E050640AF1083624,TEKNIS PENELUSURAN ASET (ASSET TRACING),,,,,,
E67F0157EEEEEB31E050640AF10844ED,TEKNIS PENGAMANAN INTELIJEN,,,,,,
E67F0157EEEFEB31E050640AF10844ED,"TEKNIS PENGAWAL, PENGAMANAN PEMERINTAHAN DAN PEMBANGUNAN (TP4) ",,,,,,
E6F4F3ABB9B8E216E050640AF1083607,TEKNIS PENGELOLAAN ASET BARANG MILIK NEGARA (BMN),,,,,,
E67F0157EEF0EB31E050640AF10844ED,TEKNIS PENGELOLAAN BARANG BUKTI ELEKTRONIK,,,,,,
E67F0157EEF1EB31E050640AF10844ED,TEKNIS PENGELOLAAN BENDA SITAAN DAN RAMPASAN,,,,,,
E6F4F3A7D4EA41CCE050640AF1083601,TEKNIS PENGELOLAAN KEPEGAWAIAN,,,,,,
E6F508206F6885BDE050640AF2084F16,TEKNIS PENGELOLAAN KEUANGAN BAGI KUASA PENGGUNA ANGGARAN,,,,,,
E6F4F40B9C2B5990E050640AF108366B,TEKNIS PENGEMUDI MOBIL PELACAKAN DPO,,,,,,
E6F5079A2B00941EE050640AF2084E9A,TEKNIS PENYELIDIKAN DASAR INTELIJEN,,,,,,
E6F4F3BC095991BFE050640AF1083611,TEKNIS PENYELIDIKAN WIRA INTELIJEN,,,,,,
E6F507D8E4E4449EE050640AF2084EBF,TEKNIS PENYUSUNAN CONTRACT DRAFTING,,,,,,
E6F4E4B2FDF06279E050640AF108329D,TEKNIS PERBANKAN,,,,,,
E67F0157EEF2EB31E050640AF10844ED,TEKNIS PERDATA DAN TATA USAHA NEGARA,,,,,,
E67F0157EEF3EB31E050640AF10844ED,TEKNIS PERSELISIHAN HASIL PEMILIHAN UMUM,,,,,,
E67F0157EEF4EB31E050640AF10844ED,TEKNIS PERTAMBANGAN,,,,,,
A5EB03E201D2F6A0E040640A040252AD,TEKNIS PETERNAKAN SAPI,,,,,,
E67F0157EEF5EB31E050640AF10844ED,TEKNIS PNBP,,,,,,
E6F4F4632C1F5B18E050640AF10836B8,TEKNIS PROTOKOL/AJUDAN,,,,,,
E6F4F44FB541494FE050640AF10836B0,TEKNIS PUBLIC RELATIONS,,,,,,
E67F0157EEF6EB31E050640AF10844ED,TEKNIS PUBLIC SPEAKING,,,,,,
E6F4F410CAFD6E17E050640AF108366F,TEKNIS RESTORATIVE JUSTICE,,,,,,
E6F507E0E65B04B0E050640AF2084EC7,TEKNIS SANDIMAN LANJUTAN,,,,,,
E67F0157EEF7EB31E050640AF10844ED,TEKNIS SERTIFIKASI KEAHLIAN LEAD IMPLEMENTER ISO,,,,,,
E67F0157EEF8EB31E050640AF10844ED,TEKNIS SIBER DASAR,,,,,,
E67F0157EEF9EB31E050640AF10844ED,TEKNIS SIBER LANJUTAN,,,,,,
E67F0157EEFAEB31E050640AF10844ED,TEKNIS SIBER TERPADU,,,,,,
E6F5078D8A3577FBE050640AF2084E96,TEKNIS SISTEM AKUNTANSI INSTANSI (SAI),,,,,,
E6F4F4280259BBEBE050640AF1083691,TEKNIS TERPADU AKSES TERHADAP DISABILITAS,,,,,,
E67F0157EEFBEB31E050640AF10844ED,TEKNIS TERPADU ANTAR NEGARA DALAM PENANGANAN TINDAK PIDANA NARKOTIKA LINTAS NEGARA,,,,,,
E67F0157EEFCEB31E050640AF10844ED,TEKNIS TERPADU ANTAR NEGARA TENTANG CRYPTO CURRENCY ,,,,,,
E6F51E91931A5C00E050640AF2084FBA,TEKNIS TERPADU APARAT PENEGAK HUK. UTK PENANGANAN PERKARA YG MNDUKUNG SIST. PERADILAN PIDANA TERPADU,,,,,,
E67F0157EEFDEB31E050640AF10844ED,TEKNIS TERPADU ILLEGAL FISHING,,,,,,
E67F0157EEFEEB31E050640AF10844ED,TEKNIS TERPADU KEBAKARAN HUTAN,,,,,,
E67F0157EEFFEB31E050640AF10844ED,TEKNIS TERPADU MINERAL DAN BATUBARA,,,,,,
E6F4F423279F0058E050640AF1083686,TEKNIS TERPADU PEMULIHAN ASET,,,,,,
E6F4F43147D16646E050640AF10836A0,TEKNIS TERPADU PENANGANAN PERKARA KONEKSITAS,,,,,,
E6F4F42C8D762CD9E050640AF1083698,TEKNIS TERPADU SENSITIFITAS GENDER,,,,,,
E67F0157EF00EB31E050640AF10844ED,TEKNIS TERPADU SISTEM PERADILAN PIDANA ANAK,,,,,,
E6F4F3933DEC96C4E050640AF10835F7,TEKNIS TERPADU TINDAK PIDANA ANAK BERHADAPAN DENGAN HUKUM (ABH),,,,,,
E6F4F467528460D5E050640AF10836BD,TEKNIS TERPADU TINDAK PIDANA DALAM UU CIPTA KERJA,,,,,,
E6F4F0E8805BF12BE050640AF1083592,TEKNIS TERPADU TINDAK PIDANA KORUPSI,,,,,,
E6F4F41EE983427AE050640AF108367D,TEKNIS TERPADU TINDAK PIDANA PEMILIHAN UMUM,,,,,,
E6F507B7BAA5E956E050640AF2084EA9,TEKNIS TINDAK PIDANA PENCUCIAN UANG,,,,,,
E6F507C844BC2106E050640AF2084EB5,TEKNIS TINDAK PIDANA PERBANKAN,,,,,,
E67F0157EF01EB31E050640AF10844ED,TEKNIS TINDAK PIDANA TERORISME,,,,,,
E6F507AB7424ED46E050640AF2084EA3,TEKNIS TRIAL ADVOKASI BAGI JAKSA,,,,,,
E67F0157EF02EB31E050640AF10844ED,TEKNIS WIRA INTELIJEN ,,,,,,
A5EB03E201D3F6A0E040640A040252AD,TEMBAKAU VIRGINIA,,,,,,
A5EB03E201D4F6A0E040640A040252AD,TEMU PEMUDA,,,,,,
A5EB03E201D5F6A0E040640A040252AD,TENAGA MEKANIK,,,,,,
A5EB03E201D6F6A0E040640A040252AD,TENAGA PERENCANAAN,,,,,,
A5EB03E201D7F6A0E040640A040252AD,TENAGA STATISTIK PET.TK DASAR,,,,,,
A5EB03E201D8F6A0E040640A040252AD,TERNAK UNGGAS,,,,,,
A5EB03E201D9F6A0E040640A040252AD,THE PLANNING&APRAISAL OF ARG INDUST.PROJ,,,,,,
A5EB03E201DAF6A0E040640A040252AD,TMPP (TEKN MGT PERENC PEMBD),,,,,,
A5EB03E201DBF6A0E040640A040252AD,TOUR LEADER,,,,,,
A5EB03E201DDF6A0E040640A040252AD,TRAIN COUR.PRINCIPL.OF COASTAL RECOURCES,,,,,,
A5EB03E201E1F6A0E040640A040252AD,TRAINING ALIH TEHNOLOGI MAPATDA,,,,,,
A5EB03E201DCF6A0E040640A040252AD,TRAINING COURSE IN THE FIELD SEWAGE WORK,,,,,,
A5EB03E201E5F6A0E040640A040252AD,TRAINING GAS KHUSUS PEMBINAAN KEINDAHAN,,,,,,
A5EB03E201DEF6A0E040640A040252AD,TRAINING INSTRUKTUR BIDANG PERSAMPAHAN,,,,,,
A5EB03E201E2F6A0E040640A040252AD,TRAINING KELAPA,,,,,,
A5EB03E201E3F6A0E040640A040252AD,TRAINING KOMPUTERISASI DAN IMPLEMENTASI,,,,,,
A5EB03E201E4F6A0E040640A040252AD,TRAINING MAPATDA,,,,,,
E67F0157EF03EB31E050640AF10844ED,TRAINING OF FACILITATOR,,,,,,
E67F0157EF04EB31E050640AF10844ED,TRAINING OFFICIAL COURSE,,,,,,
A5EB03E201E0F6A0E040640A040252AD,TRAINING WORKSHOP MANAGEMEN OPR,,,,,,
A5EB03E201DFF6A0E040640A040252AD,TRAIN.PROG.IN PLAN POLICY ANALYSIS& DEV.,,,,,,
A5EB03E201E6F6A0E040640A040252AD,TRANSMIGRAN,,,,,,
A5EB03E201E7F6A0E040640A040252AD,TRANSPORTION PROJECT COURSE,,,,,,
A5EB03E201E8F6A0E040640A040252AD,TRAPICAL ANIMAL PRODUCTION,,,,,,
A5EB03E201E9F6A0E040640A040252AD,TROWE AND LONG LINE,,,,,,
A5EB03E201EAF6A0E040640A040252AD,UDKP/P3KT,,,,,,
A5EB03E201EBF6A0E040640A040252AD,UKS,,,,,,
A5EB03E201EDF6A0E040640A040252AD,UPGRADING BEND,,,,,,
A5EB03E201F0F6A0E040640A040252AD,UPGRADING KEPERTOKOLAN,,,,,,
A5EB03E201EEF6A0E040640A040252AD,UPGRADING PERHITUNGAN ANGGARAN,,,,,,
A5EB03E201EFF6A0E040640A040252AD,UPGRADING TENAGA PERENCANA,,,,,,
A5EB03E201F1F6A0E040640A040252AD,VAKSINATOR,,,,,,
A5EB03E201F2F6A0E040640A040252AD,VISIT.ASS.ON ANIMAL HEALTH&EPIDEMINOLOGI,,,,,,
A5EB03E20498F6A0E040640A040252AD,WAS BID. AIR LIMBAH & PENGAWAS SAMPAH,,,,,,
A5EB03E20267F6A0E040640A040252AD,WERENG COKLAT,,,,,,
A5EB03E201F3F6A0E040640A040252AD,WIPAK,,,,,,
A5EB03E201F5F6A0E040640A040252AD,WORKSHOP DAN PENYULUHAN,,,,,,
A5EB03E201F4F6A0E040640A040252AD,WORKSHOP TATA RUANG KOTA,,,,,,
