TABREF KURSUS,Update: 16/01/2023,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
JENIS_KURSUS_ID,CEPAT_KODE,NAMA,,META DATA,,,,
B3BFF38092FA2B03E050640A2903458A,3063,RUMPUN MILITER,,,,,,
B3BFF38092F52B03E050640A2903458A,3058,RUMPUN PARIWISATA,,,,,,
B3BFF38092F12B03E050640A2903458A,3054,RUMPUN PENDIDIKAN,,,,,,
B3BFF38092F62B03E050640A2903458A,3059,RUMPUN PROGRAM MAGISTER TERAPAN DAN PROGRAM DOKTOR TERAPAN,,,,,,
B3BFF38092FC2B03E050640A2903458A,3065,RUMPUN SAINS INFORMASI,,,,,,
B3BFF38092FD2B03E050640A2903458A,3066,RUMPUN SOSIAL,,,,,,
B3BFF38092F02B03E050640A2903458A,3053,RUMPUN TEKNIK ATAU REKAYASA,,,,,,
B3BFF38092FF2B03E050640A2903458A,3068,RUMPUN TRANSPORTASI,,,,,,
A5EB03E201ABF6A0E040640A040252AD,2800,RURAL REGIONAL,,,,,,
A5EB03E201ACF6A0E040640A040252AD,2801,SADAR WISATA BAGI TNG.INDUS.PARIWISATA,,,,,,
A5EB03E201ADF6A0E040640A040252AD,2802,SANDI DAN TELEKOMUNIKASI,,,,,,
A5EB03E201AEF6A0E040640A040252AD,2803,SANTIAJI PENGENDALIAN KETERTIBAN UMUM,,,,,,
A5EB03E201AFF6A0E040640A040252AD,2804,SEKOLAH PEKARYA KESEHATAN,,,,,,
A5EB03E201B0F6A0E040640A040252AD,2805,SEKOLAH PEMBANTU PARAMEDIS,,,,,,
A5EB03E201B1F6A0E040640A040252AD,2806,SEMINAR ON JAPANESE TOURRISTS,,,,,,
CEB02F55C4625BA2E050640AF1085889,3100,SEMINAR/WORKSHOP/KURSUS/MAGANG ANALIS ANGGARAN,,,,,,
CEB02F55C4725BA2E050640AF1085889,3116,SEMINAR/WORKSHOP/KURSUS/MAGANG ANALIS HUKUM,,,,,,
CEB02F55C46A5BA2E050640AF1085889,3108,SEMINAR/WORKSHOP/KURSUS/MAGANG ANALIS KEBIJAKAN,,,,,,
CEB02F55C4635BA2E050640AF1085889,3101,SEMINAR/WORKSHOP/KURSUS/MAGANG ARSIPARIS,,,,,,
CEB02F55C4675BA2E050640AF1085889,3105,SEMINAR/WORKSHOP/KURSUS/MAGANG ASESOR SDM,,,,,,
CEB02F55C4655BA2E050640AF1085889,3103,SEMINAR/WORKSHOP/KURSUS/MAGANG AUDITOR,,,,,,
CEB02F55C4735BA2E050640AF1085889,3117,SEMINAR/WORKSHOP/KURSUS/MAGANG PELAKSANA,,,,,,
CEB02F55C4695BA2E050640AF1085889,3107,SEMINAR/WORKSHOP/KURSUS/MAGANG PENATA LAKSANA BARANG,,,,,,
CEB02F55C45F5BA2E050640AF1085889,3097,SEMINAR/WORKSHOP/KURSUS/MAGANG PENGAWAS FARMASI DAN MAKANAN,,,,,,
CEB02F55C4605BA2E050640AF1085889,3098,SEMINAR/WORKSHOP/KURSUS/MAGANG PENGELOLA KEUANGAN APBN,,,,,,
CEB02F55C4615BA2E050640AF1085889,3099,SEMINAR/WORKSHOP/KURSUS/MAGANG PENGELOLA PENGADAAN BARANG DAN JASA,,,,,,
CEB02F55C4685BA2E050640AF1085889,3106,SEMINAR/WORKSHOP/KURSUS/MAGANG PENGELOLA SDM APARATUR,,,,,,
CEB02F55C46B5BA2E050640AF1085889,3109,SEMINAR/WORKSHOP/KURSUS/MAGANG PENGEMBANGAN TEKNOLOGI PEMBELAJARAN,,,,,,
CEB02F55C4645BA2E050640AF1085889,3102,SEMINAR/WORKSHOP/KURSUS/MAGANG PERANCANG UNDANG-UNDANG,,,,,,
CEB02F55C46D5BA2E050640AF1085889,3111,SEMINAR/WORKSHOP/KURSUS/MAGANG PERENCANA,,,,,,
CEB02F55C46C5BA2E050640AF1085889,3110,SEMINAR/WORKSHOP/KURSUS/MAGANG PRANATA HUMAS,,,,,,
CEB02F55C4665BA2E050640AF1085889,3104,SEMINAR/WORKSHOP/KURSUS/MAGANG PRANATA KOMPUTER,,,,,,
CEB02F55C46F5BA2E050640AF1085889,3113,SEMINAR/WORKSHOP/KURSUS/MAGANG PUSTAKAWAN,,,,,,
CEB02F55C4705BA2E050640AF1085889,3114,SEMINAR/WORKSHOP/KURSUS/MAGANG STATISTISI,,,,,,
CEB02F55C4745BA2E050640AF1085889,3118,SEMINAR/WORKSHOP/KURSUS/MAGANG STRUKTURAL,,,,,,
CEB02F55C46E5BA2E050640AF1085889,3112,SEMINAR/WORKSHOP/KURSUS/MAGANG TEKNIS PSIKOLOGI KLINIS,,,,,,
CEB02F55C4715BA2E050640AF1085889,3115,SEMINAR/WORKSHOP/KURSUS/MAGANG WIDYAISWARA,,,,,,
A5EB03E201B2F6A0E040640A040252AD,2807,SENI MUSIK ANAK-ANAK,,,,,,
A5EB03E201B3F6A0E040640A040252AD,2808,SENSUS PETERNAKAN,,,,,,
A5EB03E201B4F6A0E040640A040252AD,2809,SHORT COURSE TENTANG KEHUMASAN PROTOKOL,,,,,,
A5EB03E201B5F6A0E040640A040252AD,2810,SIMPOSIUM DAN KURSUS PDM,,,,,,
A5EB03E201B6F6A0E040640A040252AD,2811,SISTEM KEUANGAN DAN BIMBINGAN KEUANGAN,,,,,,
A5EB03E201B7F6A0E040640A040252AD,2812,SMALHOLDER LIVESTOCK PRODUCTION,,,,,,
A5EB03E201B8F6A0E040640A040252AD,2813,SOIL AMELIORATION,,,,,,
A5EB03E201B9F6A0E040640A040252AD,2814,SPESIALIS DASAR,,,,,,
A5EB03E201BAF6A0E040640A040252AD,2815,SPLEOLOGI,,,,,,
A5EB03E201BBF6A0E040640A040252AD,2816,STATISTIK PERIKANAN,,,,,,
A5EB03E201BCF6A0E040640A040252AD,2817,STATISTIK PERTANIAAN,,,,,,
A5EB03E201BDF6A0E040640A040252AD,2818,STERILTI CONTROL,,,,,,
A5EB03E201BEF6A0E040640A040252AD,2819,STUDY PENGEMBANGAN REGIONAL LTA 12,,,,,,
A5EB03E201BFF6A0E040640A040252AD,2820,SUPERVISI PENINGKATAN DAN PEMELIHARAAN,,,,,,
A5EB03E201C0F6A0E040640A040252AD,2821,SURVEY TB,,,,,,
A5EB03E20280F6A0E040640A040252AD,2137,SUS BID PIPA BOR & PASANG POMPA TANGAN,,,,,,
A5EB03E20282F6A0E040640A040252AD,2139,SUS BIMTEK PENYL SENGKETA & KUASA HUKUM,,,,,,
A5EB03E20285F6A0E040640A040252AD,2142,SUS DASAR APLIKASI & PRODUKSI ALAT BERAT,,,,,,
A5EB03E20288F6A0E040640A040252AD,2145,SUS FOTO UD PETA PEMATIK KOTA SKAL BESAR,,,,,,
A5EB03E20289F6A0E040640A040252AD,2146,SUS GAMBAR & ANGG BANGUNAN CIPTA KARYA,,,,,,
A5EB03E2033EF6A0E040640A040252AD,2243,SUS GAS.BID CIPKAR JUR PEMELIHRN.GEDUNG,,,,,,
A5EB03E20339F6A0E040640A040252AD,2238,SUS HIT STAT.REG.INCOME PERCAPITA,,,,,,
A5EB03E201C1F6A0E040640A040252AD,2822,SUS KALAK,,,,,,
A5EB03E201C2F6A0E040640A040252AD,2823,SUS KAPIN HANSIP,,,,,,
A5EB03E202A0F6A0E040640A040252AD,2169,SUS LAT LANJUTAN METER DIESEL & LISTRIK,,,,,,
A5EB03E202A3F6A0E040640A040252AD,2172,SUS MANAG.PROY PERSONIL TK SM/MM RCNTP-1,,,,,,
A5EB03E202A6F6A0E040640A040252AD,2175,SUS MANAG.PROYEK & METODE SURVEY HARAPAN,,,,,,
A5EB03E202B5F6A0E040640A040252AD,2190,SUS ORIENT PROG.PENGHIJAUAN & REBOISASI,,,,,,
A5EB03E202B3F6A0E040640A040252AD,2188,SUS ORIENTASI DAL.CEMAR.LING&PENGEL SDA,,,,,,
A5EB03E202AFF6A0E040640A040252AD,2184,SUS ORIENTASI PEMBANGUNAN DAERAH,,,,,,
A5EB03E202B0F6A0E040640A040252AD,2185,SUS ORIENTASI PEMBANGUNAN PERKOTAAN,,,,,,
A5EB03E202B1F6A0E040640A040252AD,2186,SUS ORIENTASI PEMBANGUNAN TERPADU,,,,,,
A5EB03E202B2F6A0E040640A040252AD,2187,SUS ORIENTASI PEMDA TK.II,,,,,,
A5EB03E202B4F6A0E040640A040252AD,2189,SUS ORIENTASI RENCANA KERJA DAERAH,,,,,,
A5EB03E202B6F6A0E040640A040252AD,2191,SUS ORIENTASI TEKNIK,,,,,,
A5EB03E202BBF6A0E040640A040252AD,2196,SUS PEDOMAN PENY PERENC & DAL.PEMB DRH,,,,,,
A5EB03E202BEF6A0E040640A040252AD,2199,SUS PEMANFAATAN LHN KOTA&PELAK TIB BANG.,,,,,,
A5EB03E202BFF6A0E040640A040252AD,2200,SUS PEMANFAATAN LIMBAH PERTANIAN,,,,,,
A5EB03E202C0F6A0E040640A040252AD,2201,SUS PEMB APARAT PEMBANGUNAN KOTA,,,,,,
A5EB03E202C2F6A0E040640A040252AD,2203,SUS PEMBENIHAN UDANG GALAH DAN WINDU,,,,,,
A5EB03E20327F6A0E040640A040252AD,2220,SUS PENGELOLAAN ADM BARANG DAERAH,,,,,,
A5EB03E20328F6A0E040640A040252AD,2221,SUS PENGEMB.& PENYEMPURNAAN DATA POKOK,,,,,,
A5EB03E2032CF6A0E040640A040252AD,2225,SUS PENYEGARAN PERNC PERUNDANG-UNDANGAN,,,,,,
A5EB03E2032EF6A0E040640A040252AD,2227,SUS PENYUSN.PERENC&DAL PAMBAGIAN DRH,,,,,,
A5EB03E2032FF6A0E040640A040252AD,2228,SUS PENYUSUNAN TATA RUANG PEDESAAN,,,,,,
A5EB03E20330F6A0E040640A040252AD,2229,SUS PERBAIKAN KAMPUNG,,,,,,
A5EB03E20335F6A0E040640A040252AD,2234,SUS PERENC & TATA LAKSANA PEMBAGIAN DRH,,,,,,
A5EB03E20337F6A0E040640A040252AD,2236,SUS PERENC PRODUKSI PETERNAKAN,,,,,,
A5EB03E2033FF6A0E040640A040252AD,2244,SUS PETUGAS LAPANGAN PROYEK PUPADB,,,,,,
A5EB03E20343F6A0E040640A040252AD,2248,SUS PIMPRO PROG.PENUNJANG JLN KABUPATEN,,,,,,
A5EB03E20346F6A0E040640A040252AD,2251,SUS POLISI PAMONG PRAJA,,,,,,
A5EB03E20347F6A0E040640A040252AD,2252,SUS PRODUK DOMESTIK REG. BRUTO (PDRB),,,,,,
A5EB03E20348F6A0E040640A040252AD,2253,SUS PROGRAM KERJA LISTRIK MASUK DESA,,,,,,
A5EB03E203BDF6A0E040640A040252AD,2454,SUS SIST.LAKU PENYULUH PERTANIAN LAP.,,,,,,
A5EB03E2034DF6A0E040640A040252AD,2258,SUS STAF PEMBANTU BUPATI ANGKATAN V,,,,,,
A5EB03E201ECF6A0E040640A040252AD,2865,SUS TANAH DAN PEMETAAN,,,,,,
A5EB03E2047DF6A0E040640A040252AD,2564,TAP PELAKSANAAN UU NO.5 TAHUN 1979,,,,,,
A5EB03E201C3F6A0E040640A040252AD,2824,TARPADNAS,,,,,,
A5EB03E201C4F6A0E040640A040252AD,2825,TARWASKAT TN,,,,,,
A5EB03E201C5F6A0E040640A040252AD,2826,TATA RUANG,,,,,,
A5EB03E201C6F6A0E040640A040252AD,2827,TATA USAHA TENTANG PAJAK,,,,,,
A5EB03E201C7F6A0E040640A040252AD,2828,TECHNOLOGI BUAH-BUAHAN,,,,,,
A5EB03E201CBF6A0E040640A040252AD,2832,TEHNISI KETRAMP.GAS PEREN TG.KERJA DT II,,,,,,
A5EB03E201CCF6A0E040640A040252AD,2833,TEHNISI RADIO KOMUNIKASI,,,,,,
A5EB03E201CDF6A0E040640A040252AD,2834,TEHNISI SURVEY DAN PEMETAAN,,,,,,
A5EB03E201CEF6A0E040640A040252AD,2835,TEHNOLOGI IKAN,,,,,,
A5EB03E201CFF6A0E040640A040252AD,2836,TEJNIK BUDIDAYA AIR TAWAR,,,,,,
A5EB03E201CAF6A0E040640A040252AD,2831,TEKNIK DAN METODE PENGELOLAAN PROJECT UP,,,,,,
A5EB03E201C8F6A0E040640A040252AD,2829,TEKNIK MANAJEMEN PERENC PEMBANGUNAN,,,,,,
A5EB03E201D0F6A0E040640A040252AD,2837,TEKNIK PENGGUNAAN PUPUK,,,,,,
A5EB03E201C9F6A0E040640A040252AD,2830,TEKNIK PENILAIAN PROYEK,,,,,,
E67F0157EED0EB31E050640AF10844ED,3176,TEKNIS ADMINISTRASI KEJAKSAAN,,,,,,
E67F0157EED1EB31E050640AF10844ED,3177,TEKNIS AGEN INTELIJEN,,,,,,
E67F0157EED2EB31E050640AF10844ED,3178,TEKNIS AJUDAN PIMPINAN / ADC,,,,,,
E67F0157EED3EB31E050640AF10844ED,3179,TEKNIS ASSET RECOVERY,,,,,,
E6F4F39B82D995FBE050640AF10835F9,3238,TEKNIS ASSET RECOVERY DAN EKSTRADISI,,,,,,
E67F0157EED4EB31E050640AF10844ED,3180,TEKNIS ASSET TRACING,,,,,,
E67F0157EED5EB31E050640AF10844ED,3181,TEKNIS AUDIT KECURANGAN/FRAUD EXAMINATION,,,,,,
E67F0157EED6EB31E050640AF10844ED,3182,TEKNIS BAHASA ASING,,,,,,
E6F507920BD3F138E050640AF2084E98,3245,TEKNIS BENDAHARA PENGELUARAN,,,,,,
E67F0157EED7EB31E050640AF10844ED,3183,TEKNIS CERTIFIED DATA CENTER PROFESSIONAL (CDCP),,,,,,
E67F0157EED8EB31E050640AF10844ED,3184,TEKNIS CERTIFIED ETHICAL HACKER (CEH),,,,,,
E67F0157EED9EB31E050640AF10844ED,3185,TEKNIS CERTIFIED NETWORK DEFENDER (CND),,,,,,
E67F0157EEDAEB31E050640AF10844ED,3186,TEKNIS COMP TIA CYBER SECURITY ANALYST,,,,,,
E67F0157EEDBEB31E050640AF10844ED,3187,TEKNIS COMPUTER FORENSIC FUNDAMENTAL (CFF),,,,,,
E67F0157EEDCEB31E050640AF10844ED,3188,TEKNIS COMPUTER HACKING FORENSIC INVESTIGATOR (CHFI),,,,,,
E6F508186D70C56DE050640AF2084F07,3276,TEKNIS DIGITAL FORENSIK,,,,,,
E67F0157EEDDEB31E050640AF10844ED,3189,TEKNIS FOR 578 CYBER THREAD INTELEGENCE ,,,,,,
E6F504BD82E95179E050640AF2084E07,3230,TEKNIS HAK ASASI MANUSIA,,,,,,
E67F0157EEDEEB31E050640AF10844ED,3190,TEKNIS HARDENING OPERATING SYSTEM ,,,,,,
E67F0157EEDFEB31E050640AF10844ED,3191,TEKNIS HUMAN TRAFICKING,,,,,,
E67F0157EEE0EB31E050640AF10844ED,3192,TEKNIS ILLEGAL FISHING,,,,,,
E6F5075029D32E42E050640AF2084E7B,3233,TEKNIS ILLEGAL MINING,,,,,,
E67F0157EEE1EB31E050640AF10844ED,3193,TEKNIS INTELIJEN DASAR,,,,,,
E6F4F389200CB20BE050640AF10835F5,3234,TEKNIS IT DATA BASE,,,,,,
A5EB03E201D1F6A0E040640A040252AD,2838,TEKNIS JEMBATAN TIMBANG & TRAFFIC LIGHT,,,,,,
E6F4F3AFA2C5F51DE050640AF108360B,3243,TEKNIS KEAMANAN DALAM,,,,,,
E67F0157EEE2EB31E050640AF10844ED,3194,TEKNIS KEBAKARAN HUTAN DAN LAHAN,,,,,,
E67F0157EEE3EB31E050640AF10844ED,3195,TEKNIS KEHUTANAN,,,,,,
E6F508462054F92CE050640AF2084F27,3286,TEKNIS KEMUDAHAN INVESTASI ,,,,,,
E6F4F402E058C7FDE050640AF1083667,3263,TEKNIS KEPAILITAN,,,,,,
E6F507CC69211DE3E050640AF2084EB7,3259,TEKNIS KEPENGACARAAN (TEKNIK LANJUTAN 1),,,,,,
E67F0157EEE4EB31E050640AF10844ED,3196,TEKNIS KOMPUTER FORENSIK,,,,,,
E6F5079EAE15117AE050640AF2084E9C,3248,TEKNIS KOMPUTER FORENSIK INTELIJEN,,,,,,
E6F4FC861C09E447E050640AF2084BF0,3288,TEKNIS LEGAL ASSISTANCE,,,,,,
E6F4F44B718B8D1BE050640AF10836AE,3279,TEKNIS LEGAL DRAFTING,,,,,,
E67F0157EEE5EB31E050640AF10844ED,3197,TEKNIS LINGKUNGAN HIDUP,,,,,,
E67F0157EEE6EB31E050640AF10844ED,3198,TEKNIS LITIGASI,,,,,,
E6F4F3F6C6022D4DE050640AF1083641,3260,TEKNIS LITIGASI (TEKNIK LANJUTAN 2),,,,,,
E6F4F41A598DD298E050640AF1083674,3268,TEKNIS MAFIA TANAH,,,,,,
E6F4F45444F03C1AE050640AF10836B4,3281,TEKNIS MANAJEMEN DAN ANALISIS INTELIJEN (LANJUTAN WIRA INTELIJEN),,,,,,
E6F507C01B43085CE050640AF2084EAF,3256,TEKNIS MANAJEMEN PENGELOLAAN PERKARA,,,,,,
E67F0157EEE7EB31E050640AF10844ED,3199,TEKNIS MINERAL BATUBARA,,,,,,
E6F4F3FAF1B3F10AE050640AF1083664,3261,TEKNIS NON LITIGASI (ALTERNATIVE DISPUTE RESOLUTION),,,,,,
E67F0157EEE8EB31E050640AF10844ED,3200,TEKNIS OMNIBUS LAW,,,,,,
E67F0157EEE9EB31E050640AF10844ED,3201,TEKNIS OWASP SECURITY ,,,,,,
E67F0157EEEAEB31E050640AF10844ED,3202,TEKNIS PASAR MODAL,,,,,,
E6F5077951044EB5E050640AF2084E92,3239,"TEKNIS PEMERIKSA KEUANGAN, PERLENGKAPAN, DAN PROYEK PEMBANGUNAN",,,,,,
E67F0157EEEBEB31E050640AF10844ED,3203,TEKNIS PEMILIHAN UMUM,,,,,,
E67F0157EEECEB31E050640AF10844ED,3204,TEKNIS PEMULIHAN ASET,,,,,,
E6F508339486A0F3E050640AF2084F1F,3282,TEKNIS PENANGANAN BARANG BUKTI DAN BARANG RAMPASAN,,,,,,
E6F4F470580E6F77E050640AF10836BF,3287,TEKNIS PENANGANAN KEPAILITAN,,,,,,
E6F4F3A384DF924AE050640AF10835FD,3240,TEKNIS PENANGANAN PERKARA BERBASIS GENDER,,,,,,
E67F0157EEEDEB31E050640AF10844ED,3205,TEKNIS PENANGANAN PERKARA CYBER,,,,,,
E6F4F3E1FDCB6186E050640AF1083628,3255,TEKNIS PENANGANAN PERKARA PIDANA UMUM,,,,,,
E6F507712F3AA964E050640AF2084E8C,3237,TEKNIS PENANGANAN PERKARA TINDAK PIDANA KHUSUS,,,,,,
E6F50768AFC72996E050640AF2084E85,3235,TEKNIS PENANGANAN PERKARA TINDAK PIDANA PEMILIHAN UMUM,,,,,,
E6F4F3EA25864F42E050640AF108362A,3257,TEKNIS PENANGANAN PERKARA TRANS NATIONAL CRIME,,,,,,
E6F4F3D98D76913CE050640AF1083626,3253,TEKNIS PENANGANAN PERKARA WILD LIFE CRIME,,,,,,
E6F4F43626B685C2E050640AF10836A4,3274,TEKNIS PENANGANAN TINDAK PIDANA HAM BERAT,,,,,,
E6F4F3CD456BEBEFE050640AF1083620,3250,TEKNIS PENANGANAN TINDAK PIDANA KORUPSI DAN MONEY LAUNDRY,,,,,,
E6F507EF04E828ADE050640AF2084ECB,3267,TEKNIS PENANGANAN TINDAK PIDANA KORUPSI DAN TPPU,,,,,,
E6F5083783CB5784E050640AF2084F21,3283,TEKNIS PENANGANAN TINDAK PIDANA NARKOTIKA DAN ZAT ADIKTIF LAINNYA,,,,,,
E6F5081C72EE800FE050640AF2084F12,3277,TEKNIS PENANGANAN TINDAK PIDANA PERBANKAN,,,,,,
E6F4F3C8E2C50970E050640AF1083619,3249,TEKNIS PENANGANAN TINDAK PIDANA PERIKANAN,,,,,,
E6F4F43A72264E25E050640AF10836A8,3275,TEKNIS PENANGANAN TINDAK PIDANA TERORISME DAN PENCEGAHAN RADIKALISME,,,,,,
E6F4F3D5BB4D61C1E050640AF1083624,3252,TEKNIS PENELUSURAN ASET (ASSET TRACING),,,,,,
E67F0157EEEEEB31E050640AF10844ED,3206,TEKNIS PENGAMANAN INTELIJEN,,,,,,
E67F0157EEEFEB31E050640AF10844ED,3207,"TEKNIS PENGAWAL, PENGAMANAN PEMERINTAHAN DAN PEMBANGUNAN (TP4) ",,,,,,
E6F4F3ABB9B8E216E050640AF1083607,3242,TEKNIS PENGELOLAAN ASET BARANG MILIK NEGARA (BMN),,,,,,
E67F0157EEF0EB31E050640AF10844ED,3208,TEKNIS PENGELOLAAN BARANG BUKTI ELEKTRONIK,,,,,,
E67F0157EEF1EB31E050640AF10844ED,3209,TEKNIS PENGELOLAAN BENDA SITAAN DAN RAMPASAN,,,,,,
E6F4F3A7D4EA41CCE050640AF1083601,3241,TEKNIS PENGELOLAAN KEPEGAWAIAN,,,,,,
E6F508206F6885BDE050640AF2084F16,3278,TEKNIS PENGELOLAAN KEUANGAN BAGI KUASA PENGGUNA ANGGARAN,,,,,,
E6F4F40B9C2B5990E050640AF108366B,3265,TEKNIS PENGEMUDI MOBIL PELACAKAN DPO,,,,,,
E6F5079A2B00941EE050640AF2084E9A,3247,TEKNIS PENYELIDIKAN DASAR INTELIJEN,,,,,,
E6F4F3BC095991BFE050640AF1083611,3246,TEKNIS PENYELIDIKAN WIRA INTELIJEN,,,,,,
E6F507D8E4E4449EE050640AF2084EBF,3262,TEKNIS PENYUSUNAN CONTRACT DRAFTING,,,,,,
E6F4E4B2FDF06279E050640AF108329D,3229,TEKNIS PERBANKAN,,,,,,
E67F0157EEF2EB31E050640AF10844ED,3210,TEKNIS PERDATA DAN TATA USAHA NEGARA,,,,,,
E67F0157EEF3EB31E050640AF10844ED,3211,TEKNIS PERSELISIHAN HASIL PEMILIHAN UMUM,,,,,,
E67F0157EEF4EB31E050640AF10844ED,3212,TEKNIS PERTAMBANGAN,,,,,,
A5EB03E201D2F6A0E040640A040252AD,2839,TEKNIS PETERNAKAN SAPI,,,,,,
E67F0157EEF5EB31E050640AF10844ED,3213,TEKNIS PNBP,,,,,,
E6F4F4632C1F5B18E050640AF10836B8,3284,TEKNIS PROTOKOL/AJUDAN,,,,,,
E6F4F44FB541494FE050640AF10836B0,3280,TEKNIS PUBLIC RELATIONS,,,,,,
E67F0157EEF6EB31E050640AF10844ED,3214,TEKNIS PUBLIC SPEAKING,,,,,,
E6F4F410CAFD6E17E050640AF108366F,3266,TEKNIS RESTORATIVE JUSTICE,,,,,,
E6F507E0E65B04B0E050640AF2084EC7,3264,TEKNIS SANDIMAN LANJUTAN,,,,,,
E67F0157EEF7EB31E050640AF10844ED,3215,TEKNIS SERTIFIKASI KEAHLIAN LEAD IMPLEMENTER ISO,,,,,,
E67F0157EEF8EB31E050640AF10844ED,3216,TEKNIS SIBER DASAR,,,,,,
E67F0157EEF9EB31E050640AF10844ED,3217,TEKNIS SIBER LANJUTAN,,,,,,
E67F0157EEFAEB31E050640AF10844ED,3218,TEKNIS SIBER TERPADU,,,,,,
E6F5078D8A3577FBE050640AF2084E96,3244,TEKNIS SISTEM AKUNTANSI INSTANSI (SAI),,,,,,
E6F4F4280259BBEBE050640AF1083691,3271,TEKNIS TERPADU AKSES TERHADAP DISABILITAS,,,,,,
E67F0157EEFBEB31E050640AF10844ED,3219,TEKNIS TERPADU ANTAR NEGARA DALAM PENANGANAN TINDAK PIDANA NARKOTIKA LINTAS NEGARA,,,,,,
E67F0157EEFCEB31E050640AF10844ED,3220,TEKNIS TERPADU ANTAR NEGARA TENTANG CRYPTO CURRENCY ,,,,,,
E6F51E91931A5C00E050640AF2084FBA,3232,TEKNIS TERPADU APARAT PENEGAK HUK. UTK PENANGANAN PERKARA YG MNDUKUNG SIST. PERADILAN PIDANA TERPADU,,,,,,
E67F0157EEFDEB31E050640AF10844ED,3221,TEKNIS TERPADU ILLEGAL FISHING,,,,,,
E67F0157EEFEEB31E050640AF10844ED,3222,TEKNIS TERPADU KEBAKARAN HUTAN,,,,,,
E67F0157EEFFEB31E050640AF10844ED,3223,TEKNIS TERPADU MINERAL DAN BATUBARA,,,,,,
E6F4F423279F0058E050640AF1083686,3270,TEKNIS TERPADU PEMULIHAN ASET,,,,,,
E6F4F43147D16646E050640AF10836A0,3273,TEKNIS TERPADU PENANGANAN PERKARA KONEKSITAS,,,,,,
E6F4F42C8D762CD9E050640AF1083698,3272,TEKNIS TERPADU SENSITIFITAS GENDER,,,,,,
E67F0157EF00EB31E050640AF10844ED,3224,TEKNIS TERPADU SISTEM PERADILAN PIDANA ANAK,,,,,,
E6F4F3933DEC96C4E050640AF10835F7,3236,TEKNIS TERPADU TINDAK PIDANA ANAK BERHADAPAN DENGAN HUKUM (ABH),,,,,,
E6F4F467528460D5E050640AF10836BD,3285,TEKNIS TERPADU TINDAK PIDANA DALAM UU CIPTA KERJA,,,,,,
E6F4F0E8805BF12BE050640AF1083592,3231,TEKNIS TERPADU TINDAK PIDANA KORUPSI,,,,,,
E6F4F41EE983427AE050640AF108367D,3269,TEKNIS TERPADU TINDAK PIDANA PEMILIHAN UMUM,,,,,,
E6F507B7BAA5E956E050640AF2084EA9,3254,TEKNIS TINDAK PIDANA PENCUCIAN UANG,,,,,,
E6F507C844BC2106E050640AF2084EB5,3258,TEKNIS TINDAK PIDANA PERBANKAN,,,,,,
E67F0157EF01EB31E050640AF10844ED,3225,TEKNIS TINDAK PIDANA TERORISME,,,,,,
E6F507AB7424ED46E050640AF2084EA3,3251,TEKNIS TRIAL ADVOKASI BAGI JAKSA,,,,,,
E67F0157EF02EB31E050640AF10844ED,3226,TEKNIS WIRA INTELIJEN ,,,,,,
A5EB03E201D3F6A0E040640A040252AD,2840,TEMBAKAU VIRGINIA,,,,,,
A5EB03E201D4F6A0E040640A040252AD,2841,TEMU PEMUDA,,,,,,
A5EB03E201D5F6A0E040640A040252AD,2842,TENAGA MEKANIK,,,,,,
A5EB03E201D6F6A0E040640A040252AD,2843,TENAGA PERENCANAAN,,,,,,
A5EB03E201D7F6A0E040640A040252AD,2844,TENAGA STATISTIK PET.TK DASAR,,,,,,
A5EB03E201D8F6A0E040640A040252AD,2845,TERNAK UNGGAS,,,,,,
A5EB03E201D9F6A0E040640A040252AD,2846,THE PLANNING&APRAISAL OF ARG INDUST.PROJ,,,,,,
A5EB03E201DAF6A0E040640A040252AD,2847,TMPP (TEKN MGT PERENC PEMBD),,,,,,
A5EB03E201DBF6A0E040640A040252AD,2848,TOUR LEADER,,,,,,
A5EB03E201DDF6A0E040640A040252AD,2850,TRAIN COUR.PRINCIPL.OF COASTAL RECOURCES,,,,,,
A5EB03E201E1F6A0E040640A040252AD,2854,TRAINING ALIH TEHNOLOGI MAPATDA,,,,,,
A5EB03E201DCF6A0E040640A040252AD,2849,TRAINING COURSE IN THE FIELD SEWAGE WORK,,,,,,
A5EB03E201E5F6A0E040640A040252AD,2858,TRAINING GAS KHUSUS PEMBINAAN KEINDAHAN,,,,,,
A5EB03E201DEF6A0E040640A040252AD,2851,TRAINING INSTRUKTUR BIDANG PERSAMPAHAN,,,,,,
A5EB03E201E2F6A0E040640A040252AD,2855,TRAINING KELAPA,,,,,,
A5EB03E201E3F6A0E040640A040252AD,2856,TRAINING KOMPUTERISASI DAN IMPLEMENTASI,,,,,,
A5EB03E201E4F6A0E040640A040252AD,2857,TRAINING MAPATDA,,,,,,
E67F0157EF03EB31E050640AF10844ED,3227,TRAINING OF FACILITATOR,,,,,,
E67F0157EF04EB31E050640AF10844ED,3228,TRAINING OFFICIAL COURSE,,,,,,
A5EB03E201E0F6A0E040640A040252AD,2853,TRAINING WORKSHOP MANAGEMEN OPR,,,,,,
A5EB03E201DFF6A0E040640A040252AD,2852,TRAIN.PROG.IN PLAN POLICY ANALYSIS& DEV.,,,,,,
A5EB03E201E6F6A0E040640A040252AD,2859,TRANSMIGRAN,,,,,,
